Year,Brand,Model,kms_droved,Fuel_type,vehicle_type,No.Of_Owners,Price
2021,Hyundai,NEW,"33,848",Petrol,,2nd Owner,"₹7,27,000"
2020,Volkswagen,Polo,"23,436",Petrol,,1st Owner,"₹8,17,000"
2019,Hyundai,Creta,"44,026",Diesel,Manual,2nd Owner,"₹11,86,000"
2018,Maruti,Alto,"97,533",Petrol,Manual,1st Owner,"₹2,91,000"
2018,Ford,Ecosport,"70,310",Diesel,Manual,1st Owner,"₹8,44,000"
2021,Maruti,Ciaz,"4,980",Petrol,Manual,1st Owner,"₹10,02,000"
2017,Skoda,Rapid,"43,572",Petrol,Automatic,2nd Owner,"₹8,19,000"
2019,Hyundai,NEW,"17,723",Petrol,Automatic,1st Owner,"₹5,25,000"
2021,Hyundai,Verna,"14,399",Diesel,Manual,1st Owner,"₹14,18,000"
2018,Hyundai,Grand,"46,394",Petrol,Manual,2nd Owner,"₹5,08,000"
2017,Maruti,Ciaz,"75,329",Petrol,Manual,2nd Owner,"₹6,03,000"
2018,Hyundai,Elite,"13,741",Petrol,Manual,1st Owner,"₹6,84,499"
2014,Ford,Ecosport,"83,540",Petrol,Manual,1st Owner,"₹6,42,000"
2015,Honda,Amaze,"81,544",Petrol,Manual,2nd Owner,"₹4,53,000"
2016,Ford,New,"56,619",Petrol,Automatic,2nd Owner,"₹5,36,000"
2015,Toyota,Etios,"94,030",Diesel,Manual,1st Owner,"₹5,75,000"
2021,Maruti,New,"31,677",Petrol,Manual,1st Owner,"₹6,31,000"
2021,Maruti,Swift,"23,962",Petrol,Manual,1st Owner,"₹8,38,000"
2018,Tata,Tiago,"71,855",Petrol,Automatic,1st Owner,"₹5,52,000"
2016,Hyundai,i10,"4,55,601",Petrol,Manual,1st Owner,"₹4,31,000"
2016,Honda,Amaze,"99,890",Petrol,Manual,1st Owner,"₹4,63,000"
2017,Hyundai,Grand,"52,857",Petrol,Automatic,1st Owner,"₹5,74,000"
2013,Maruti,Alto,"64,143",Petrol,Manual,1st Owner,"₹2,69,000"
2018,Maruti,Ciaz,"97,955",Diesel,Manual,1st Owner,"₹7,04,000"
2016,Hyundai,Creta,"96,615",Diesel,Manual,1st Owner,"₹9,43,000"
2019,Jeep,Compass,"50,300",Diesel,Manual,1st Owner,"₹14,95,000"
2018,Jeep,Compass,"58,801",Diesel,Manual,1st Owner,"₹14,43,000"
2016,Hyundai,i10,"37,088",Petrol,Manual,3rd Owner,"₹3,72,000"
2021,Datsun,Redi,"33,119",Petrol,Manual,2nd Owner,"₹3,73,000"
2017,Maruti,Celerio,"87,848",Petrol,Automatic,1st Owner,"₹4,51,000"
2009,Toyota,Corolla,"95,853",Petrol,Automatic,2nd Owner,"₹5,04,000"
2021,Nissan,MAGNITE,"8,857",Petrol,,1st Owner,"₹10,22,000"
2014,Maruti,Wagon,"76,151",Petrol,Manual,1st Owner,"₹3,45,000"
2021,Tata,Tiago,"42,713",Petrol,Manual,2nd Owner,"₹6,13,000"
2015,Honda,City,"72,170",Petrol,Manual,2nd Owner,"₹6,66,000"
2018,Maruti,Swift,"80,289",Petrol,Manual,1st Owner,"₹6,70,000"
2014,Hyundai,Eon,"21,798",Petrol,Manual,1st Owner,"₹2,93,000"
2019,Toyota,YARIS,"61,387",Petrol,Manual,1st Owner,"₹7,45,000"
2018,Maruti,Wagon,"44,014",Petrol,Manual,2nd Owner,"₹4,05,000"
2016,Hyundai,Grand,"65,617",Petrol,Automatic,1st Owner,"₹5,18,000"
2019,Maruti,Vitara,"47,857",Diesel,Automatic,1st Owner,"₹9,81,000"
2019,Volkswagen,Polo,"35,938",Petrol,Manual,1st Owner,"₹7,65,000"
2020,Hyundai,Creta,"58,113",Diesel,Manual,1st Owner,"₹14,11,000"
2019,Hyundai,Creta,"82,988",Petrol,Automatic,1st Owner,"₹12,35,000"
2012,Hyundai,i10,"72,561",Petrol,Automatic,1st Owner,"₹3,69,000"
2019,Maruti,Vitara,"97,878",Diesel,Automatic,1st Owner,"₹8,97,000"
2017,Hyundai,Elite,"66,076",Petrol,Manual,1st Owner,"₹6,20,000"
2019,Maruti,Wagon,"33,806",Petrol,Manual,2nd Owner,"₹4,39,000"
2018,Hyundai,Elite,"86,280",Diesel,Manual,2nd Owner,"₹6,33,000"
2017,Maruti,Dzire,"54,379",Petrol,Manual,2nd Owner,"₹6,36,000"
2019,Hyundai,i20,"21,910",Petrol,Manual,1st Owner,"₹8,03,000"
2017,Maruti,Celerio,"79,318",Petrol,Automatic,1st Owner,"₹4,74,000"
2017,Hyundai,Elite,"69,816",Petrol,Manual,1st Owner,"₹6,18,000"
2017,Hyundai,Grand,"77,211",Petrol,Manual,1st Owner,"₹4,96,000"
2017,Maruti,Alto,"52,277",Petrol,Manual,1st Owner,"₹3,32,000"
2014,Maruti,Wagon,"79,942",Petrol,Manual,1st Owner,"₹3,56,000"
2018,Hyundai,Creta,"53,497",Diesel,Manual,1st Owner,"₹13,60,000"
2017,Hyundai,Grand,"72,123",Petrol,Manual,1st Owner,"₹4,96,000"
2017,Datsun,Redi,"41,691",Petrol,Manual,1st Owner,"₹2,99,000"
2019,Maruti,Ciaz,"67,388",Petrol,Automatic,1st Owner,"₹8,74,000"
2020,Hyundai,VENUE,"55,384",Diesel,Manual,1st Owner,"₹10,29,000"
2017,Maruti,IGNIS,"60,126",Petrol,Manual,2nd Owner,"₹4,54,000"
2022,SKODA,SLAVIA,"4,986",Petrol,,1st Owner,"₹17,50,000"
2018,Hyundai,Verna,"58,824",Diesel,Automatic,1st Owner,"₹10,84,000"
2012,Maruti,Alto,"41,338",Petrol,Manual,2nd Owner,"₹2,52,000"
2012,Maruti,Alto,"37,784",Petrol,Manual,2nd Owner,"₹2,51,000"
2020,Hyundai,Elite,"35,597",Petrol,Manual,1st Owner,"₹7,84,000"
2020,Maruti,Celerio,"29,801",Petrol,Manual,1st Owner,"₹5,38,000"
2020,KIA,SELTOS,"73,138",Diesel,Automatic,1st Owner,"₹16,37,000"
2018,Maruti,OMNI,"25,726",Petrol,Manual,1st Owner,"₹3,37,000"
2016,Hyundai,Creta,"92,108",Diesel,Automatic,1st Owner,"₹10,53,000"
2020,Hyundai,VENUE,"23,817",Petrol,Automatic,1st Owner,"₹11,49,000"
2019,Hyundai,NEW,"72,900",Petrol,Manual,1st Owner,"₹4,64,000"
2019,Maruti,S,"49,048",Diesel,Manual,1st Owner,"₹9,70,000"
2021,Mahindra,MARAZZO,"47,115",Diesel,,1st Owner,"₹13,27,000"
2017,Datsun,Redi,"97,419",Petrol,Manual,2nd Owner,"₹2,99,000"
2018,Hyundai,Verna,"56,134",Diesel,Automatic,2nd Owner,"₹10,87,000"
2012,Hyundai,i10,"54,545",Petrol,Automatic,2nd Owner,"₹3,91,000"
2015,Maruti,Wagon,"50,684",Petrol,Manual,1st Owner,"₹3,53,000"
2017,Maruti,Swift,"68,521",Petrol,Manual,1st Owner,"₹6,16,000"
2016,Hyundai,Creta,"99,411",Diesel,Automatic,1st Owner,"₹10,68,000"
2020,MG,HECTOR,"18,555",Petrol,Automatic,1st Owner,"₹17,22,000"
2018,Hyundai,Eon,"44,838",Petrol,Manual,1st Owner,"₹3,57,000"
2021,Hyundai,VENUE,"31,542",Diesel,Manual,1st Owner,"₹11,41,000"
2021,Volkswagen,Vento,"37,061",Petrol,Manual,1st Owner,"₹9,84,000"
2018,Honda,Amaze,"58,210",Diesel,Manual,1st Owner,"₹7,46,000"
2019,Maruti,S,"15,670",Diesel,Manual,1st Owner,"₹10,56,000"
2021,Maruti,XL6,"17,341",Petrol,Automatic,1st Owner,"₹12,28,000"
2014,Hyundai,Grand,"75,662",Petrol,Automatic,1st Owner,"₹4,74,000"
2013,Maruti,Wagon,"21,934",Petrol,Manual,1st Owner,"₹3,55,000"
2019,Renault,Duster,"43,889",Diesel,Manual,1st Owner,"₹11,15,000"
2019,Hyundai,VENUE,"65,780",Petrol,Automatic,1st Owner,"₹10,13,000"
2018,Hyundai,Elite,"68,090",Petrol,Manual,1st Owner,"₹6,47,000"
2019,Hyundai,Elite,"60,129",Petrol,Automatic,1st Owner,"₹8,13,000"
2020,Hyundai,VENUE,"21,044",Petrol,Manual,1st Owner,"₹9,72,000"
2016,Hyundai,Grand,"57,315",Petrol,Manual,1st Owner,"₹4,56,000"
2016,Hyundai,Verna,"57,922",Petrol,Manual,1st Owner,"₹7,17,000"
2022,Maruti,Dzire,"5,683",Petrol,Manual,1st Owner,"₹9,49,000"
2022,MARUTI,BREZZA,"16,175",Petrol,,1st Owner,"₹12,78,000"
2013,Hyundai,i10,"66,011",Petrol,Manual,2nd Owner,"₹3,90,000"
2018,Honda,City,"15,569",Petrol,Automatic,1st Owner,"₹11,15,000"
2019,Ford,Ecosport,"61,583",Petrol,Manual,1st Owner,"₹7,98,000"
2017,Hyundai,Grand,"30,387",Petrol,Manual,1st Owner,"₹5,26,000"
2013,Maruti,Alto,"50,657",Petrol,Manual,1st Owner,"₹2,72,000"
2015,Hyundai,Eon,"76,784",Petrol,Manual,2nd Owner,"₹2,95,000"
2014,Hyundai,Eon,"49,272",Petrol,Manual,2nd Owner,"₹2,92,000"
2020,Hyundai,Creta,"80,049",Petrol,Manual,1st Owner,"₹11,68,000"
2019,Honda,Jazz,"12,751",Petrol,Automatic,1st Owner,"₹8,75,000"
2018,Maruti,Baleno,"45,919",Petrol,Manual,1st Owner,"₹7,31,000"
2015,Hyundai,i10,"54,886",Petrol,Manual,2nd Owner,"₹3,95,000"
2021,Maruti,S,"7,529",Petrol,Manual,1st Owner,"₹4,82,000"
2021,Maruti,Vitara,"32,452",Petrol,Manual,1st Owner,"₹10,12,000"
2014,Hyundai,Grand,"83,089",Petrol,Manual,2nd Owner,"₹4,23,000"
2018,Maruti,Celerio,"89,184",Petrol,Automatic,2nd Owner,"₹4,50,300"
2017,Nissan,Micra,"82,635",Petrol,Manual,2nd Owner,"₹4,18,000"
2020,MG,HECTOR,"17,985",Petrol,,1st Owner,"₹17,30,000"
2018,Hyundai,Elite,"81,241",Petrol,Manual,1st Owner,"₹6,89,000"
2020,Volkswagen,Polo,"5,956",Petrol,,1st Owner,"₹9,25,000"
2014,Maruti,Wagon,"61,324",Petrol,Manual,2nd Owner,"₹3,61,000"
2018,Maruti,Vitara,"97,573",Diesel,Automatic,1st Owner,"₹8,52,000"
2016,Maruti,Ciaz,"87,459",Petrol,Manual,1st Owner,"₹6,70,000"
2017,Maruti,Alto,"49,690",Petrol,Manual,1st Owner,"₹3,62,000"
2019,Maruti,S,"64,748",Diesel,Manual,2nd Owner,"₹9,56,000"
2016,Hyundai,Grand,"42,429",Petrol,Manual,2nd Owner,"₹4,80,000"
2013,Maruti,Wagon,"54,879",Petrol,Manual,2nd Owner,"₹3,20,000"
2018,Hyundai,NEW,"5,386",Petrol,Manual,2nd Owner,"₹5,11,000"
2018,Maruti,IGNIS,"14,525",Petrol,Manual,3rd Owner,"₹6,05,000"
2022,Maruti,Swift,"25,341",Petrol,,1st Owner,"₹8,90,000"
2019,Hyundai,Grand,"65,057",Petrol,Manual,1st Owner,"₹5,38,000"
2018,Maruti,Celerio,"35,557",Petrol,Manual,2nd Owner,"₹5,00,000"
2019,Hyundai,VENUE,"61,035",Diesel,Manual,2nd Owner,"₹10,21,000"
2018,Honda,City,"55,816",Petrol,Manual,1st Owner,"₹9,43,000"
2012,Honda,Brio,"73,928",Petrol,Manual,2nd Owner,"₹3,73,000"
2017,Maruti,IGNIS,"86,522",Petrol,Manual,1st Owner,"₹4,38,000"
2018,Hyundai,Verna,"41,233",Petrol,Manual,1st Owner,"₹9,47,000"
2017,Hyundai,Creta,"94,696",Petrol,Manual,2nd Owner,"₹10,00,000"
2014,Nissan,Terrano,"90,968",Diesel,Manual,1st Owner,"₹6,88,000"
2012,Hyundai,i10,"59,783",Petrol,Manual,1st Owner,"₹3,38,000"
2019,Honda,WR-V,"27,043",Petrol,Manual,2nd Owner,"₹8,39,000"
2017,Maruti,Swift,"45,739",Petrol,Manual,2nd Owner,"₹6,20,000"
2016,Maruti,Alto,"38,874",Petrol,Manual,1st Owner,"₹3,45,000"
2020,Hyundai,Elite,"48,695",Petrol,Manual,1st Owner,"₹7,72,000"
2018,Hyundai,Creta,"50,591",Diesel,Manual,1st Owner,"₹12,11,000"
2021,Hyundai,NEW,"9,621",Petrol,,1st Owner,"₹10,20,000"
2014,Maruti,Wagon,"59,507",Petrol,Manual,1st Owner,"₹3,44,000"
2017,Maruti,Celerio,"78,507",Petrol,Manual,2nd Owner,"₹4,25,000"
2018,Hyundai,Grand,"96,784",Petrol,Manual,1st Owner,"₹4,99,000"
2018,Honda,Jazz,"28,083",Petrol,Manual,1st Owner,"₹7,27,000"
2017,Hyundai,Elite,"91,280",Petrol,Manual,1st Owner,"₹6,20,000"
2015,Hyundai,Grand,"89,506",Petrol,Manual,2nd Owner,"₹4,14,000"
2014,Maruti,Wagon,"59,365",Petrol,Manual,2nd Owner,"₹3,56,000"
2020,Hyundai,Grand,"38,622",Petrol,Manual,2nd Owner,"₹5,67,000"
2020,Hyundai,Creta,"27,139",Petrol,Manual,2nd Owner,"₹14,06,000"
2015,Maruti,Alto,"70,844",Petrol,Manual,2nd Owner,"₹2,79,000"
2020,Hyundai,NEW,"45,159",Petrol,Manual,1st Owner,"₹5,28,000"
2013,Maruti,Alto,"32,345",Petrol,Manual,2nd Owner,"₹2,63,000"
2014,Hyundai,Grand,"46,284",Petrol,Manual,2nd Owner,"₹4,58,000"
2017,Maruti,Alto,"77,054",Petrol,Manual,1st Owner,"₹3,09,000"
2014,Maruti,Alto,"76,417",Petrol,Manual,2nd Owner,"₹2,69,000"
2018,Maruti,Alto,"80,070",Petrol,Manual,2nd Owner,"₹3,52,000"
2017,Nissan,Micra,"69,962",Petrol,Manual,1st Owner,"₹4,32,000"
2017,Hyundai,Grand,"35,754",Petrol,Manual,1st Owner,"₹5,36,000"
2012,Hyundai,i10,"47,081",Petrol,Automatic,2nd Owner,"₹3,91,000"
2018,Ford,Ecosport,"72,270",Diesel,Manual,1st Owner,"₹9,49,000"
2013,Maruti,Wagon,"53,956",Petrol,Manual,2nd Owner,"₹3,43,000"
2020,Toyota,YARIS,"38,950",Petrol,Automatic,1st Owner,"₹11,12,000"
2018,Maruti,Alto,"39,492",Petrol,Manual,1st Owner,"₹3,20,000"
2016,Maruti,Wagon,"50,672",Petrol,Manual,2nd Owner,"₹4,10,000"
2019,Maruti,Alto,"59,487",Petrol,Automatic,2nd Owner,"₹4,32,000"
2017,Maruti,IGNIS,"57,469",Petrol,Manual,1st Owner,"₹5,14,000"
2016,Hyundai,Creta,"60,076",Diesel,Manual,1st Owner,"₹11,07,000"
2021,Honda,WR-V,"13,151",Diesel,Manual,1st Owner,"₹12,22,000"
2013,Hyundai,i10,"85,859",Petrol,Manual,2nd Owner,"₹3,76,000"
2019,Renault,Captur,"47,446",Diesel,Manual,1st Owner,"₹11,82,000"
2017,Hyundai,Grand,"28,809",Petrol,Manual,2nd Owner,"₹5,10,000"
2017,Hyundai,Grand,"98,014",Petrol,Manual,1st Owner,"₹5,30,000"
2018,Hyundai,Eon,"58,322",Petrol,Manual,2nd Owner,"₹3,52,000"
2012,Honda,Brio,"66,606",Petrol,Manual,1st Owner,"₹3,72,000"
2017,Honda,City,"73,848",Petrol,Manual,1st Owner,"₹7,59,000"
2019,Maruti,Alto,"67,595",Petrol,Manual,2nd Owner,"₹3,23,000"
2021,Maruti,Alto,"13,565",Petrol,Manual,1st Owner,"₹4,00,000"
2017,Hyundai,Eon,"46,358",Petrol,Manual,1st Owner,"₹3,65,000"
2018,Maruti,Vitara,"60,208",Diesel,Automatic,2nd Owner,"₹9,40,000"
2019,Maruti,S,"21,892",Diesel,Manual,1st Owner,"₹10,32,000"
2017,Hyundai,Creta,"82,921",Diesel,Manual,1st Owner,"₹11,48,000"
2017,Maruti,Alto,"63,050",Petrol,Manual,2nd Owner,"₹3,28,000"
2020,Volkswagen,Vento,"21,907",Petrol,Manual,2nd Owner,"₹9,68,000"
2018,Maruti,Ciaz,"74,856",Petrol,Automatic,2nd Owner,"₹7,92,000"
2014,Hyundai,Grand,"36,457",Petrol,Manual,1st Owner,"₹4,85,000"
2021,Maruti,Alto,"3,415",Petrol,Manual,1st Owner,"₹4,27,000"
2020,Hyundai,VENUE,"22,613",Petrol,Manual,1st Owner,"₹10,72,000"
2021,Maruti,Alto,"11,574",Petrol,Manual,1st Owner,"₹4,03,000"
2022,Honda,City,"9,418",Petrol,Manual,1st Owner,"₹11,64,000"
2018,Maruti,Alto,"91,993",Petrol,Manual,1st Owner,"₹3,80,000"
2018,Toyota,YARIS,"37,668",Petrol,Manual,2nd Owner,"₹7,67,000"
2015,Honda,Brio,"97,316",Petrol,Manual,1st Owner,"₹3,80,000"
2019,Hyundai,NEW,"19,126",Petrol,Manual,1st Owner,"₹5,11,000"
2013,Honda,Brio,"74,046",Petrol,Manual,2nd Owner,"₹3,75,000"
2020,Maruti,S,"32,621",Petrol,Manual,1st Owner,"₹4,58,000"
2019,Honda,City,"96,919",Petrol,Automatic,1st Owner,"₹10,72,000"
2019,Maruti,Alto,"29,251",Petrol,Manual,2nd Owner,"₹3,55,000"
2019,Hyundai,NEW,"25,918",Petrol,Automatic,1st Owner,"₹5,90,000"
2018,Maruti,Alto,"10,387",Petrol,Manual,1st Owner,"₹4,03,000"
2013,Hyundai,Grand,"34,623",Petrol,Manual,1st Owner,"₹4,24,000"
2017,Maruti,Wagon,"81,702",Petrol,Manual,2nd Owner,"₹3,97,000"
2018,Maruti,Alto,"32,203",Petrol,Manual,1st Owner,"₹3,27,000"
2019,Hyundai,Grand,"44,664",Petrol,Manual,2nd Owner,"₹5,37,000"
2021,Honda,WR-V,"27,310",Petrol,Manual,1st Owner,"₹10,02,000"
2019,Hyundai,NEW,"44,530",Petrol,Manual,1st Owner,"₹4,79,000"
2020,Maruti,S,"11,180",Petrol,Manual,1st Owner,"₹4,74,700"
2014,Maruti,Wagon,"56,693",Petrol,Manual,2nd Owner,"₹3,76,000"
2021,Hyundai,NEW,"20,648",Petrol,Automatic,1st Owner,"₹6,39,000"
2014,Hyundai,i10,"87,581",Petrol,Manual,1st Owner,"₹3,94,000"
2019,Hyundai,Grand,"65,997",Petrol,Manual,1st Owner,"₹5,68,000"
2022,Maruti,Alto,"2,172",Petrol,Manual,1st Owner,"₹4,60,000"
2018,Maruti,Alto,"19,109",Petrol,Manual,2nd Owner,"₹3,75,000"
2021,Maruti,Alto,"13,331",Petrol,Manual,1st Owner,"₹3,91,000"
2013,Maruti,Wagon,"53,633",Petrol,Manual,2nd Owner,"₹3,41,000"
2016,Maruti,Wagon,"71,155",Petrol,Manual,1st Owner,"₹4,12,000"
2018,Maruti,Alto,"14,511",Petrol,Manual,3rd Owner,"₹3,28,000"
2020,Maruti,S,"75,220",Petrol,Manual,1st Owner,"₹4,54,000"
2019,Maruti,Alto,"17,767",Petrol,Manual,1st Owner,"₹3,67,000"
2021,Maruti,Alto,"52,067",Petrol,Manual,1st Owner,"₹3,90,000"
2017,Maruti,Ciaz,"66,914",Petrol,Manual,1st Owner,"₹7,08,000"
2018,Maruti,Alto,"31,007",Petrol,Manual,3rd Owner,"₹3,78,000"
2019,Honda,City,"83,657",Petrol,Manual,1st Owner,"₹8,57,000"
2016,Honda,Jazz,"72,489",Petrol,Manual,1st Owner,"₹6,30,000"
2018,Ford,Ecosport,"67,232",Diesel,Manual,1st Owner,"₹9,46,000"
2012,Hyundai,i10,"72,233",Petrol,Automatic,3rd Owner,"₹3,75,000"
2017,Hyundai,Grand,"20,079",Petrol,Manual,2nd Owner,"₹5,41,000"
2019,Hyundai,Grand,"32,580",Petrol,Manual,1st Owner,"₹5,50,000"
2018,Maruti,Alto,"44,810",Petrol,Manual,2nd Owner,"₹3,09,000"
2019,Hyundai,Elite,"77,885",Petrol,Manual,1st Owner,"₹7,23,000"
2015,Honda,Jazz,"84,253",Petrol,Manual,1st Owner,"₹5,48,000"
2019,Hyundai,NEW,"19,215",Petrol,Manual,1st Owner,"₹4,84,000"
2019,Honda,Jazz,"45,395",Petrol,Automatic,1st Owner,"₹7,81,000"
2013,Hyundai,i10,"96,086",Petrol,Manual,1st Owner,"₹3,70,000"
2018,Hyundai,Eon,"86,736",Petrol,Manual,1st Owner,"₹3,49,000"
2018,Maruti,Alto,"64,650",Petrol,Manual,2nd Owner,"₹3,05,000"
2019,Hyundai,NEW,"42,825",Petrol,Manual,2nd Owner,"₹4,84,000"
2017,Maruti,Ciaz,"36,667",Petrol,Automatic,1st Owner,"₹8,44,000"
2020,Honda,City,"41,130",Petrol,Manual,1st Owner,"₹12,02,000"
2017,Maruti,Alto,"11,116",Petrol,Manual,1st Owner,"₹3,98,000"
2019,Hyundai,NEW,"74,481",Petrol,Manual,1st Owner,"₹4,71,000"
2021,Maruti,S,"25,758",Petrol,Manual,1st Owner,"₹4,71,000"
2020,Hyundai,NEW,"31,747",Petrol,Manual,1st Owner,"₹5,23,000"
2014,Honda,Brio,"74,025",Petrol,Manual,1st Owner,"₹3,76,000"
2021,Datsun,Redi,"2,188",Petrol,Manual,1st Owner,"₹5,11,000"
2018,Maruti,Wagon,"82,998",Petrol,Manual,1st Owner,"₹4,27,000"
2017,Maruti,Alto,"39,794",Petrol,Manual,1st Owner,"₹3,60,000"
2019,Hyundai,Grand,"96,632",Petrol,Manual,1st Owner,"₹5,67,000"
2019,Maruti,S,"31,704",Petrol,Manual,1st Owner,"₹4,59,000"
2018,Maruti,Alto,"33,642",Petrol,Manual,1st Owner,"₹3,66,000"
2017,Hyundai,Grand,"57,256",Petrol,Manual,2nd Owner,"₹4,92,000"
2013,Honda,Brio,"72,124",Petrol,Manual,1st Owner,"₹3,85,000"
2014,Maruti,Wagon,"20,304",Petrol,Manual,3rd Owner,"₹3,78,000"
2019,Hyundai,NEW,"50,698",Petrol,Manual,2nd Owner,"₹5,09,000"
2021,Maruti,S,"26,706",Petrol,Manual,1st Owner,"₹11,42,000"
2020,Maruti,S,"47,987",Petrol,Manual,1st Owner,"₹11,13,000"
2021,Hyundai,NEW,"49,819",Petrol,,1st Owner,"₹10,92,000"
2022,Maruti,S,"14,300",Petrol,Manual,1st Owner,"₹5,82,000"
2022,Maruti,Ciaz,"4,692",Petrol,Manual,1st Owner,"₹11,68,000"
2022,Nissan,MAGNITE,"26,900",Petrol,,1st Owner,"₹6,67,000"
2020,Maruti,Dzire,"14,454",Petrol,Manual,1st Owner,"₹5,92,000"
2016,Datsun,Go,"77,317",Petrol,Manual,2nd Owner,"₹3,02,000"
2021,Maruti,Ertiga,"29,973",Petrol,Automatic,1st Owner,"₹10,24,000"
2018,Renault,Kwid,"72,567",Petrol,Automatic,2nd Owner,"₹3,56,000"
2022,Toyota,URBAN,"1,715",Petrol,Manual,1st Owner,"₹9,93,000"
2019,Ford,Ecosport,"85,127",Diesel,Manual,1st Owner,"₹8,76,000"
2021,Maruti,Baleno,"25,899",Petrol,Manual,1st Owner,"₹6,94,000"
2021,Skoda,Rapid,"40,819",Petrol,Manual,1st Owner,"₹8,87,000"
2017,Skoda,Rapid,"91,707",Petrol,Manual,2nd Owner,"₹6,78,000"
2011,Maruti,Swift,"51,336",Petrol,Manual,1st Owner,"₹3,85,000"
2017,Maruti,Vitara,"76,049",Diesel,Manual,1st Owner,"₹8,05,000"
2011,Nissan,Micra,"74,099",Petrol,Manual,2nd Owner,"₹2,50,000"
2015,Hyundai,Elite,"57,100",Petrol,Manual,2nd Owner,"₹5,43,000"
2018,Hyundai,Verna,"66,809",Petrol,Manual,1st Owner,"₹7,38,700"
2020,Hyundai,Creta,"19,016",Diesel,Manual,1st Owner,"₹13,50,000"
2016,Maruti,Alto,"83,749",Petrol,Manual,1st Owner,"₹3,02,000"
2019,Maruti,Eeco,"3,256",Petrol,Manual,1st Owner,"₹4,54,000"
2013,Hyundai,Verna,"75,509",Petrol,Manual,1st Owner,"₹5,75,000"
2018,Mahindra,Thar,"32,441",Diesel,Manual,1st Owner,"₹8,31,000"
2017,Maruti,Baleno,"29,447",Petrol,Manual,2nd Owner,"₹5,92,000"
2020,Hyundai,Creta,"33,575",Petrol,Manual,1st Owner,"₹11,30,000"
2022,Tata,Safari,"15,651",Diesel,Manual,1st Owner,"₹18,48,000"
2017,Maruti,Dzire,"31,431",Petrol,Manual,1st Owner,"₹6,46,000"
2013,Hyundai,i20,"59,124",Petrol,Manual,1st Owner,"₹4,52,000"
2015,Hyundai,Grand,"47,377",Petrol,Manual,2nd Owner,"₹3,96,000"
2021,Maruti,Dzire,"40,791",Petrol,Manual,1st Owner,"₹7,08,000"
2020,Tata,Tiago,"27,491",Petrol,Manual,1st Owner,"₹4,89,000"
2018,Maruti,Vitara,"61,884",Diesel,Manual,2nd Owner,"₹8,28,000"
2020,Mahindra,Thar,"60,291",Diesel,Manual,1st Owner,"₹9,13,000"
2015,Maruti,Alto,"34,095",Petrol,Manual,2nd Owner,"₹2,68,000"
2020,KIA,SELTOS,"46,553",Diesel,Manual,1st Owner,"₹13,55,000"
2014,Hyundai,i20,"91,401",Diesel,Manual,1st Owner,"₹5,02,000"
2014,Honda,Amaze,"57,881",Petrol,Manual,1st Owner,"₹4,76,000"
2014,Maruti,Swift,"48,332",Petrol,Manual,1st Owner,"₹4,94,000"
2015,Hyundai,Grand,"38,732",Petrol,Manual,2nd Owner,"₹4,07,000"
2013,Maruti,Swift,"99,319",Petrol,Manual,1st Owner,"₹4,51,000"
2020,KIA,SELTOS,"66,920",Diesel,Manual,1st Owner,"₹11,10,000"
2017,Hyundai,Elite,"25,909",Petrol,Manual,1st Owner,"₹6,55,000"
2014,Hyundai,i20,"42,356",Petrol,Manual,2nd Owner,"₹4,35,000"
2016,Maruti,Baleno,"75,824",Petrol,Manual,2nd Owner,"₹5,43,000"
2017,Hyundai,Elite,"99,434",Diesel,Manual,1st Owner,"₹6,83,000"
2014,Honda,City,"71,022",Petrol,Manual,2nd Owner,"₹5,80,000"
2015,Hyundai,Grand,"29,207",Petrol,Manual,1st Owner,"₹4,69,000"
2019,Maruti,Alto,"70,507",Petrol + CNG,Manual,1st Owner,"₹3,86,000"
2017,Hyundai,i20,"31,622",Petrol,Manual,1st Owner,"₹6,91,000"
2019,Maruti,IGNIS,"47,243",Petrol,Automatic,1st Owner,"₹5,95,000"
2016,Honda,City,"91,466",Petrol,Automatic,1st Owner,"₹7,13,000"
2016,Maruti,Baleno,"71,278",Diesel,,2nd Owner,"₹6,25,000"
2015,Datsun,Go,"54,109",Petrol,Manual,2nd Owner,"₹3,14,000"
2020,Mahindra,XUV,"22,989",Petrol,Manual,1st Owner,"₹9,33,000"
2016,Maruti,Baleno,"65,252",Petrol,Manual,1st Owner,"₹5,76,000"
2014,Honda,Amaze,"57,125",Petrol,Manual,1st Owner,"₹4,56,000"
2018,Maruti,Baleno,"80,908",Diesel,Manual,1st Owner,"₹6,75,000"
2020,Ford,Endeavour,"94,795",Diesel,Automatic,1st Owner,"₹30,48,000"
2017,Maruti,Dzire,"78,258",Diesel,Automatic,2nd Owner,"₹7,47,000"
2020,Maruti,Vitara,"24,484",Petrol,Manual,2nd Owner,"₹8,78,000"
2022,Hyundai,VENUE,"21,175",Diesel,Manual,1st Owner,"₹11,90,000"
2015,Maruti,Celerio,"73,017",Petrol,Automatic,1st Owner,"₹4,00,000"
2019,Honda,Jazz,"38,615",Petrol,Automatic,1st Owner,"₹7,86,000"
2016,Maruti,Swift,"68,550",Petrol,Manual,2nd Owner,"₹5,27,000"
2016,Maruti,Celerio,"51,453",Petrol,Manual,2nd Owner,"₹3,94,000"
2019,Ford,FREESTYLE,"31,169",Petrol,Manual,2nd Owner,"₹5,89,000"
